,intersection_id,tollgate_id,starting_time,travel_time,time_window,week,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
95,A,2,2016-10-18,40.17,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,"[ 19.2920354   19.28104575  19.31818182  13.69863014   7.31707317
   5.40325785]",109;59;34;40;6;136,384,9.55937266617
96,A,2,2016-10-18,59.15,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,[ 8.97119342  7.79392338  4.68965517  6.74536256  6.74157303  5.20076482],109;59;34;40;6;136,384,6.49196956889
97,A,3,2016-10-18,175.8,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,"[ 12.55760369   7.32009926   7.11297071   6.68896321   7.37704918
  11.53846154   1.85052102  10.4787234 ]",109;59;34;40;9;198;206;197,852,4.84641638225
98,B,3,2016-10-18,58.81,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,[  8.63787375  11.69354839   4.03602402  16.66666667  16.680779  ],78;58;121;23;197,477,8.11086549906
99,B,3,2016-10-18,53.05,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,[ 11.53846154  10.78066914  10.49436253   6.16621984   8.54663774],78;58;121;23;197,477,8.99151743638
100,A,3,2016-10-18,221.99,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,"[ 11.08850458   7.85619174   7.03933747   7.43494424   7.37704918
   6.82994136   1.40970369  10.95052807]",109;59;34;40;9;198;206;197,852,3.8380107212
101,A,2,2016-10-18,65.17,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,"[ 10.1774043    6.3034188    7.26495726   2.54939452   5.60747664
   5.86965904]",109;59;34;40;6;136,384,5.89228172472
102,A,2,2016-10-18,81.75999999999999,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,[ 8.75502008  7.61290323  4.61329715  3.44530577  5.40540541  3.25670498],109;59;34;40;6;136,384,4.69667318982
103,B,3,2016-10-18,97.43,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,[ 10.          13.09255079   3.34901744   3.26704545   4.87261934],78;58;121;23;197,477,4.8958226419
104,B,3,2016-10-18,149.39,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,[  7.13632205  10.39426523   1.73426974   9.70464135   3.37386539],78;58;121;23;197,477,3.19298480487
105,A,3,2016-10-18,201.78,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,"[  8.55572998  10.26086957   6.78642715   9.02934537   9.57446809
  11.59250585   1.54829012   8.64793679]",109;59;34;40;9;198;206;197,852,4.22242045792
106,A,3,2016-10-18,217.81,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,"[  6.23569794   6.23678647   6.23853211   6.24024961   6.25         2.78676988
   2.20745821  15.37861046]",109;59;34;40;9;198;206;197,852,3.91166613103
107,A,3,2016-10-18,221.5,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,"[ 3.78209577  3.84364821  7.06860707  7.06713781  7.08661417  3.00592075
  2.78453636  7.43396226]",109;59;34;40;9;198;206;197,852,3.84650112867
108,A,2,2016-10-18,41.36,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,"[ 11.07723577   8.85885886   8.85416667   8.84955752   8.82352941
   8.85416667]",109;59;34;40;6;136,384,9.28433268859
109,A,3,2016-10-18,180.24,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,"[ 6.15819209  8.34512023  8.35380835  8.35073069  8.33333333  9.64912281
  2.06640586  7.80507132]",109;59;34;40;9;198;206;197,852,4.72703062583
110,B,3,2016-10-18,42.92,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,[ 10.15625     13.9088729   14.08614668  12.56830601  10.41226216],78;58;121;23;197,477,11.1136999068
111,B,1,2016-10-18,135.01,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  4.83870968   4.84140234   4.84         4.84210526   4.84001076
   4.83870968   8.11554333  23.80952381  23.96006656]",78;58;121;23;180;84;118;15;144,821,6.08103103474
112,B,1,2016-10-18,133.57999999999998,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;3;1;1;1;2,"[ 7.67716535  8.89570552  5.87663915  5.8524173   5.859375    5.85774059
  5.85898709  5.859375    5.85842148]",78;58;121;23;180;84;118;15;144,821,6.14612966013
113,A,3,2016-10-18,216.92000000000002,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,"[  8.21401658   5.08182601   5.08221226   5.08259212   5.08474576
   3.84540688   1.92865837  10.99330357]",109;59;34;40;9;198;206;197,852,3.92771528674
114,B,1,2016-10-18,145.11,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  9.47752126   9.58677686   5.20654045   9.09090909  11.70351105
  10.65989848   1.63299197  17.64705882  17.75585697]",78;58;121;23;180;84;118;15;144,821,5.65777685893
115,C,1,2016-10-18,452.35,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 24.04494382   0.52345561   7.56726457   7.97278912   7.64208909
   8.03452855   6.92771084   7.74526678   8.89830508   6.76605505
   6.63716814   3.10679612]",107;131;135;293;199;121;23;180;84;118;15;144,1550,3.42655023765
116,A,3,2016-10-18,225.64,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,"[ 9.7234612   5.92369478  4.67032967  4.6728972   4.66321244  3.58371041
  2.05691463  6.22629583]",109;59;34;40;9;198;206;197,852,3.77592625421
117,B,1,2016-10-18,104.05,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;3;1;1;1;2,"[  6.69527897   9.5709571    8.83211679   5.72139303   9.13242009
  12.70801815   3.85746976  14.28571429  14.32835821]",78;58;121;23;180;84;118;15;144,821,7.89043728976
118,C,1,2016-10-18,169.73,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 11.31078224  12.25444341  14.07716371  13.6405959   11.15470852
   8.79360465   6.62824207   7.87401575  10.09615385   3.51295028
   8.19672131   8.60729229]",107;131;135;293;199;121;23;180;84;118;15;144,1550,9.13215106345
119,A,2,2016-10-18,61.739999999999995,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,[ 7.20899471  6.74285714  6.74603175  6.74536256  6.74157303  5.28360528],109;59;34;40;6;136,384,6.21963070943
120,B,3,2016-10-18,132.43,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,[  8.21917808   8.20367751   2.72583915  10.74766355   2.92154827],78;58;121;23;197,477,3.60190289209
121,A,2,2016-10-18,59,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,[  9.87318841  11.77644711   4.30925222   4.31034483   5.40540541   5.44      ],109;59;34;40;6;136,384,6.50847457627
122,A,2,2016-10-18,77.00999999999999,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,"[ 12.55760369   7.35660848   4.81586402   7.11743772   7.69230769
   2.95587916]",109;59;34;40;6;136,384,4.98636540709
123,B,3,2016-10-18,120.18,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,[ 3.10385993  7.84844384  4.47319778  3.25779037  3.70440015],78;58;121;23;197,477,3.96904643035
124,B,3,2016-10-18,65.03,23,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,[  8.96551724  10.15761821   5.22001726   7.87671233   8.55405992],78;58;121;23;197,477,7.33507611871
125,A,2,2016-10-18,103.36,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 10.96579477   9.06298003   5.52845528   5.52486188  14.28571429
   1.85387132]",109;59;34;40;6;136,384,3.71517027864
126,A,2,2016-10-18,58.47,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,[ 9.20608108  8.39260313  3.81165919  3.94477318  5.60747664  6.98510529],109;59;34;40;6;136,384,6.56747049769
127,B,1,2016-10-18,139.6,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;3;1;1;1;2,"[ 8.52459016  7.07317073  5.74548908  6.53409091  8.21167883  8.06916427
  7.79907469  9.20245399  3.02521008]",78;58;121;23;180;84;118;15;144,821,5.88108882521
128,A,2,2016-10-18,48.81,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,[ 7.03225806  7.8042328   8.60759494  8.60215054  8.57142857  8.60215054],109;59;34;40;6;136,384,7.86724031961
129,A,3,2016-10-18,96.07,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[  9.34819897  13.81733021  14.7826087   15.20912548  15.25423729
  14.02266289  10.80797482   4.68267174]",109;59;34;40;9;198;206;197,852,8.86853336109
130,C,1,2016-10-18,197.47,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;3;4;4;3;1;1;1;2,"[  2.8632593   22.24108659  14.21052632  13.87310606  12.32198142
   5.69411765   8.21428571  10.77844311  11.02362205   2.93971101
   8.72093023   8.7431694 ]",107;131;135;293;199;121;23;180;84;118;15;144,1550,7.84929356358
131,B,3,2016-10-18,126.72,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[  2.91479821   3.90047075   1.75565873  22.33009709  14.35860058],78;58;121;23;197,477,3.76420454545
132,C,3,2016-10-18,164.61,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;3;4;4;1,"[  9.1609589   14.07089151  14.80263158   8.90577508   3.60964992
   7.6052797    7.69230769   7.69230769]",107;131;135;293;199;121;23;197,1206,7.32640787315
133,B,3,2016-10-18,151.66,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[ 2.74551214  2.74491245  2.74500907  2.74463007  4.51213926],78;58;121;23;197,477,3.14519319531
134,A,2,2016-10-18,57.66,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 11.11111111  11.30268199   7.79816514   6.83760684   7.40740741
   4.29564119]",109;59;34;40;6;136,384,6.65972944849
135,C,1,2016-10-18,115.49,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 10.88504578  17.63122476  19.12181303  17.48210024  15.30769231
  15.35532995  13.52941176  15.4772141   10.25641026  10.04255319
  10.79136691   7.78799351]",107;131;135;293;199;121;23;180;84;118;15;144,1550,13.4210754178
136,A,2,2016-10-18,203.87,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[  1.25316165   3.43622598  26.98412698  27.02702703  27.27272727
   1.40394343]",109;59;34;40;6;136,384,1.88355324471
137,A,2,2016-10-18,135.41,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 10.66536204  11.45631068  10.21021021   8.58369099   6.81818182
   1.22071627]",109;59;34;40;6;136,384,2.83583191788
138,A,2,2016-10-18,125.24,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[  9.38037866  18.61198738  15.59633028  10.20408163   8.69565217
   1.31731887]",109;59;34;40;6;136,384,3.06611306292
139,A,3,2016-10-18,137.1,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[  9.17508418  12.06543967  12.40875912  11.8694362   11.39240506
  12.8072445    2.92364462   7.26937269]",109;59;34;40;9;198;206;197,852,6.21444201313
140,A,3,2016-10-18,138.26,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[  8.94175554   8.93939394   8.94736842  13.20132013  13.63636364
  13.73092926   3.83684112   4.45097153]",109;59;34;40;9;198;206;197,852,6.16230290757
141,A,2,2016-10-18,107.96000000000001,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 10.80277502   5.93561368   3.26923077   3.27064595   3.27868852
   2.12632896]",109;59;34;40;6;136,384,3.55687291589
142,B,1,2016-10-18,104.08,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;3;1;1;1;2,"[  8.52459016   7.97799175  10.9800363   12.3655914   13.00578035
  12.38938053  10.47957371   9.49367089   3.5053554 ]",78;58;121;23;180;84;118;15;144,821,7.88816295158
143,A,2,2016-10-18,230.38,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[  3.9708561    4.78119935  13.28125      5.39811066   5.40540541
   0.75396385]",109;59;34;40;6;136,384,1.66681135515
144,A,2,2016-10-18,84.52000000000001,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 11.53439153  11.82364729  10.46153846   8.16326531   5.40540541
   2.24719101]",109;59;34;40;6;136,384,4.54330336015
145,B,3,2016-10-18,99.92,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[ 4.3070127   5.06108202  5.06064408  5.0660793   5.06166495],78;58;121;23;197,477,4.77381905524
146,B,3,2016-10-18,113,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[ 9.76220275  9.76430976  9.76594027  9.78723404  2.40243902],78;58;121;23;197,477,4.22123893805
147,A,3,2016-10-18,165.72,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[  9.51965066  11.99186992  10.11904762   7.87401575   7.89473684
   7.96780684   2.84727021   4.61142322]",109;59;34;40;9;198;206;197,852,5.14120202752
148,B,3,2016-10-18,160.59,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[ 8.15047022  8.3573487   8.18120352  0.5988024   2.30167076],78;58;121;23;197,477,2.9702970297
149,B,3,2016-10-18,166.53,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[ 7.58754864  8.47953216  3.46307956  0.35146699  4.23382764],78;58;121;23;197,477,2.86434876599
150,B,1,2016-10-18,184.57999999999998,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;3;1;1;1;2,"[  3.37370242   3.37405468   3.37329244   3.37243402   3.54749704
   9.27152318   7.53512133  10.56338028   6.37732507]",78;58;121;23;180;84;118;15;144,821,4.44793585437
151,A,2,2016-10-18,103.17,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,[ 7.06416073  8.7537092   8.7403599   3.3869602   2.67857143  2.15292069],109;59;34;40;6;136,384,3.72201221285
152,A,3,2016-10-18,101.19,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[ 10.22514071   8.45272206   9.18918919   8.43881857   9.57446809
  12.9750983    7.66084046   6.11991302]",109;59;34;40;9;198;206;197,852,8.41980432849
153,A,3,2016-10-18,141.77,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[ 11.78378378  11.66007905   9.1152815    8.09716599   8.18181818
  13.0006566    2.54698318   9.04915021]",109;59;34;40;9;198;206;197,852,6.00973407632
154,A,3,2016-10-18,156.68,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[ 6.85534591  6.8524971   6.85483871  5.92592593  5.66037736  5.66685747
  5.07764358  4.51007326]",109;59;34;40;9;198;206;197,852,5.43783507787
155,A,2,2016-10-18,111.36,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 10.13011152   5.2258636    3.56768101   3.56824264   3.57142857
   2.01900238]",109;59;34;40;6;136,384,3.44827586207
156,C,1,2016-10-18,193.73,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 12.42740999  15.91737546  18.          12.71701389   3.27464209
  11.53479504  12.29946524  13.01518438  12.80487805   2.91429983
  12.29508197  12.27621483]",107;131;135;293;199;121;23;180;84;118;15;144,1550,8.0008258917
157,A,3,2016-10-18,127.61,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[ 10.04608295  10.05110733  10.17964072  10.33591731   8.18181818
  11.45833333   7.78827977   3.30481463]",109;59;34;40;9;198;206;197,852,6.67659274352
158,B,3,2016-10-18,166.35,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[ 1.53906867  3.06878307  2.08118335  6.08465608  6.08964451],78;58;121;23;197,477,2.86744815149
159,A,2,2016-10-18,24.58,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 15.84302326  15.86021505  15.81395349  15.87301587  15.78947368
  15.85081585]",109;59;34;40;6;136,384,15.6224572823
160,A,2,2016-10-18,49.04,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 12.83863369  13.65740741  12.40875912  10.61007958   5.08474576
   4.85021398]",109;59;34;40;6;136,384,7.83034257749
161,B,3,2016-10-18,95.72,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[ 20.91152815   9.44625407   2.59991405   9.16334661   5.51511758],78;58;121;23;197,477,4.98328458003
162,A,2,2016-10-18,55.58,45,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 13.99229782  10.01697793   5.32081377   4.57142857   5.40540541
   5.31665364]",109;59;34;40;6;136,384,6.90896005757
163,A,3,2016-10-18,140.73,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[ 6.31152287  6.31016043  7.37527115  8.492569    8.49056604  7.56302521
  4.57472796  6.01894287]",109;59;34;40;9;198;206;197,852,6.05414623748
164,A,2,2016-10-18,61.260000000000005,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,[ 6.86830498  5.21662246  6.26151013  6.11620795  5.82524272  6.71273445],109;59;34;40;6;136,384,6.26836434868
165,A,2,2016-10-18,95.25999999999999,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,[ 5.          6.98224852  7.45614035  7.44878957  7.40740741  2.50645042],109;59;34;40;6;136,384,4.03107285324
166,A,3,2016-10-18,141.15,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[  6.60606061  10.42402827  11.29568106  11.29943503  11.25        10.44303797
   3.38927279   6.12752722]",109;59;34;40;9;198;206;197,852,6.03613177471
167,A,2,2016-10-18,117.81,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 11.4978903    9.21875      6.20437956   5.18806744   5.88235294
   1.54879854]",109;59;34;40;6;136,384,3.25948561243
168,B,3,2016-10-18,46.78,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[ 10.37234043  10.98484848  13.01075269  11.55778894   9.04499541],78;58;121;23;197,477,10.1966652416
169,A,2,2016-10-18,96.55,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,[ 7.44027304  7.44010088  7.43982495  7.88954635  8.57142857  2.14004721],109;59;34;40;6;136,384,3.97721387882
170,C,3,2016-10-18,133.32999999999998,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;3;4;4;1,"[  3.36689742  14.98855835  14.98335183  14.9795501   12.70753512
   9.02985075   9.01960784   6.28790297]",107;131;135;293;199;121;23;197,1206,9.04522613065
171,A,2,2016-10-18,110.16,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 21.16504854  15.56728232  10.82802548   8.60215054   8.45070423
   1.45985401]",109;59;34;40;6;136,384,3.48583877996
172,C,3,2016-10-18,113.97,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;3;4;4;1,"[ 10.55226824  14.10118407  17.53246753  15.53552492  13.30213904
   3.84005078  33.82352941   9.8647972 ]",107;131;135;293;199;121;23;197,1206,10.5817320347
173,A,2,2016-10-18,94.94,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[  6.79551122   8.50144092  10.08902077  10.49868766  10.52631579
   2.12699406]",109;59;34;40;6;136,384,4.04465978513
174,A,3,2016-10-18,85.19,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[ 39.06810036  39.07284768  39.08045977  38.83495146  39.13043478
  39.05325444   4.91999045   6.11991302]",109;59;34;40;9;198;206;197,852,10.0011738467
175,A,3,2016-10-18,100.08,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[ 10.99899092  11.00746269  11.00323625  10.98901099  10.97560976
  13.27077748  13.38531514   4.18436703]",109;59;34;40;9;198;206;197,852,8.51318944844
176,A,3,2016-10-18,110.95,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[ 11.73304629  15.16709512  16.50485437  15.81027668  14.28571429
  15.02276176  12.39470517   3.12946783]",109;59;34;40;9;198;206;197,852,7.67913474538
177,A,2,2016-10-18,52.480000000000004,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,[ 7.35989196  7.35660848  7.35930736  7.35294118  7.31707317  7.35930736],109;59;34;40;6;136,384,7.31707317073
178,C,1,2016-10-18,225.85,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;3;4;4;3;1;1;1;2,"[ 11.37088204  14.58797327  14.59459459  13.48987109   2.71635272
   6.41569459   7.69230769   8.1154193    6.19469027   7.88243153
   7.00934579   5.17055655]",107;131;135;293;199;121;23;180;84;118;15;144,1550,6.86296214302
179,A,2,2016-10-18,111.95,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,[ 8.63024545  8.62573099  8.62944162  1.77304965  9.67741935  2.0939184 ],109;59;34;40;6;136,384,3.43010272443
180,A,2,2016-10-18,101.64,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,"[ 11.28364389  10.61151079   9.52380952   8.65800866   7.79220779
   1.77453027]",109;59;34;40;6;136,384,3.77804014168
181,A,3,2016-10-18,148.24,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1;3;1,"[ 10.60311284  10.35087719   8.23244552   9.59232614   9.89010989
  12.38273921   2.65292981   6.51455026]",109;59;34;40;9;198;206;197,852,5.74743658931
182,C,3,2016-10-18,192.5,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;3;4;4;1,"[ 13.14496315  14.20824295  13.5         10.18776078   2.80123874
   5.70216777  11.97916667   4.86419753]",107;131;135;293;199;121;23;197,1206,6.26493506494
183,B,3,2016-10-18,20.09,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[ 24.375       24.3697479   24.34607646  24.46808511  24.35105068],78;58;121;23;197,477,23.7431557989
184,B,3,2016-10-18,116.78,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,2;1;4;4;1,[ 11.8902439   11.62324649   7.77634961   0.37096774   7.09143269],78;58;121;23;197,477,4.084603528
185,A,2,2016-10-18,110.28,46,1,1013.7000,1018.7000,90.0000,1.9000,20.1000,95.0000,0.1000,3;3;3;3;1;1,[ 6.27157652  6.26992561  6.27306273  6.26959248  6.25        1.90796857],109;59;34;40;6;136,384,3.48204570185
