intersection_id,tollgate_id,vehicle_id,starting_time,travel_seq,travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
B,1,1056933,2016-07-19 15:29:04,105#2016-07-19 15:29:04#5.36;100#2016-07-19 15:29:10#6.65;111#2016-07-19 15:29:16#59.76;103#2016-07-19 15:30:16#4.83;116#2016-07-19 15:30:21#17.66;101#2016-07-19 15:30:39#8.21;121#2016-07-19 15:30:47#89.07;106#2016-07-19 15:32:16#0.77;113#2016-07-19 15:32:17#7.38,200.38,1001.0000,1005.8000,202.0000,1.5000,29.0000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,14.552238806;8.72180451128;2.02476572959;4.7619047619;10.1925254813;10.2314250914;1.32480071854;19.4805194805;19.512195122,78;58;121;23;180;84;118;15;144,821,4.09721529095
B,1,1000768,2016-07-19 15:44:29,105#2016-07-19 15:44:29#8.79;100#2016-07-19 15:44:38#6.64;111#2016-07-19 15:44:45#40.54;103#2016-07-19 15:45:25#2.72;116#2016-07-19 15:45:29#15.86;101#2016-07-19 15:45:44#6.89;121#2016-07-19 15:45:51#8.75;106#2016-07-19 15:46:00#1.12;113#2016-07-19 15:46:01#33.09,125.09,1001.0000,1005.8000,202.0000,1.5000,29.0000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,8.87372013652;8.73493975904;2.98470646275;8.45588235294;11.3493064313;12.1915820029;13.4857142857;13.3928571429;4.35176790571,78;58;121;23;180;84;118;15;144,821,6.5632744424
B,1,1052462,2016-07-19 15:54:16,105#2016-07-19 15:54:16#5.10;100#2016-07-19 15:54:21#3.98;111#2016-07-19 15:54:25#8.31;103#2016-07-19 15:54:33#1.58;116#2016-07-19 15:54:35#12.36;101#2016-07-19 15:54:48#5.77;121#2016-07-19 15:54:53#7.95;106#2016-07-19 15:55:01#0.93;113#2016-07-19 15:55:02#8.93,54.93,1001.0000,1005.8000,202.0000,1.5000,29.0000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,15.2941176471;14.5728643216;14.5607701564;14.5569620253;14.5631067961;14.5580589255;14.8427672956;16.1290322581;16.1254199328,78;58;121;23;180;84;118;15;144,821,14.9462952849
B,1,1078635,2016-07-19 16:23:01,105#2016-07-19 16:23:01#10.49;100#2016-07-19 16:23:12#5.11;111#2016-07-19 16:23:17#9.15;103#2016-07-19 16:23:26#1.66;116#2016-07-19 16:23:29#14.83;101#2016-07-19 16:23:43#6.96;121#2016-07-19 16:23:50#12.71;106#2016-07-19 16:24:03#2.32;113#2016-07-19 16:24:05#41.64,105.64,1001.0000,1005.8000,202.0000,1.5000,29.0000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,7.43565300286;11.3502935421;13.2240437158;13.8554216867;12.137559002;12.0689655172;9.28402832415;6.46551724138;3.45821325648,78;58;121;23;180;84;118;15;144,821,7.77167739493
B,1,1063646,2016-07-19 16:46:57,105#2016-07-19 16:46:57#9.49;100#2016-07-19 16:47:06#5.70;111#2016-07-19 16:47:12#50.69;103#2016-07-19 16:48:03#2.71;116#2016-07-19 16:48:06#14.29;101#2016-07-19 16:48:20#5.50;121#2016-07-19 16:48:26#15.45;106#2016-07-19 16:48:41#0.63;113#2016-07-19 16:48:42#17.31,122.31,1001.0000,1005.8000,202.0000,1.5000,29.0000,80.0000,0.0000,2;1;4;4;3;1;1;1;2,8.21917808219;10.1754385965;2.38705859144;8.48708487085;12.5962211337;15.2727272727;7.63754045307;23.8095238095;8.31889081456,78;58;121;23;180;84;118;15;144,821,6.71245196632
B,1,1063651,2016-07-19 18:28:40,105#2016-07-19 18:28:40#34.29;100#2016-07-19 18:29:15#51.07;111#2016-07-19 18:30:06#123.69;103#2016-07-19 18:32:09#16.53;116#2016-07-19 18:32:28#74.51;101#2016-07-19 18:33:42#41.08;121#2016-07-19 18:34:24#15.42;106#2016-07-19 18:34:39#1.77;113#2016-07-19 18:34:41#21.03,382.03,999.6000,1004.4000,198.0000,2.1000,27.7000,88.0000,0.0000,2;1;4;4;3;1;1;1;2,2.27471566054;1.13569610339;0.978252081817;1.39140955838;2.41578311636;2.04479065239;7.65239948119;8.47457627119;6.84736091298,78;58;121;23;180;84;118;15;144,821,2.14904588645
B,1,1050091,2016-07-19 19:12:23,105#2016-07-19 19:12:23#17.42;100#2016-07-19 19:12:40#12.95;111#2016-07-19 19:12:53#17.81;103#2016-07-19 19:13:11#2.99;116#2016-07-19 19:13:14#23.42;101#2016-07-19 19:13:38#10.93;121#2016-07-19 19:13:49#15.35;106#2016-07-19 19:14:04#1.95;113#2016-07-19 19:14:06#18.74,121.74,999.6000,1004.4000,198.0000,2.1000,27.7000,88.0000,0.0000,2;1;4;4;3;1;1;1;2,4.4776119403;4.47876447876;6.79393599102;7.69230769231;7.68573868488;7.68526989936;7.68729641694;7.69230769231;7.6840981857,78;58;121;23;180;84;118;15;144,821,6.74388040085
B,1,1003444,2016-07-19 19:18:00,105#2016-07-19 19:18:00#9.81;100#2016-07-19 19:18:10#7.29;111#2016-07-19 19:18:17#15.22;103#2016-07-19 19:18:32#2.89;116#2016-07-19 19:18:36#22.64;101#2016-07-19 19:18:58#10.56;121#2016-07-19 19:19:09#67.97;106#2016-07-19 19:20:17#8.96;113#2016-07-19 19:20:26#322.88,468.88,999.6000,1004.4000,198.0000,2.1000,27.7000,88.0000,0.0000,2;1;4;4;3;1;1;1;2,7.95107033639;7.9561042524;7.95006570302;7.95847750865;7.95053003534;7.95454545455;1.73606002648;1.67410714286;0.445986124876,78;58;121;23;180;84;118;15;144,821,1.75098106125
B,1,1063607,2016-07-19 19:58:55,105#2016-07-19 19:58:55#6.71;100#2016-07-19 19:59:02#6.45;111#2016-07-19 19:59:08#13.27;103#2016-07-19 19:59:21#2.03;116#2016-07-19 19:59:24#14.61;113#2016-07-19 20:00:09#41.00,115,999.6000,1004.4000,198.0000,2.1000,27.7000,88.0000,0.0000,2;1;4;4;3;2,11.6244411326;8.99224806202;9.11831198191;11.3300492611;12.3203285421;3.51219512195,78;58;121;23;180;144,604,5.25217391304
B,1,1065470,2016-07-19 20:01:55,105#2016-07-19 20:01:55#11.70;100#2016-07-19 20:02:06#5.89;111#2016-07-19 20:02:12#15.32;103#2016-07-19 20:02:27#38.15;116#2016-07-19 20:03:06#16.88;101#2016-07-19 20:03:23#6.45;121#2016-07-19 20:03:30#9.55;106#2016-07-19 20:03:39#1.54;113#2016-07-19 20:03:41#22.65,128.65,999.6000,1004.4000,198.0000,2.1000,27.7000,88.0000,0.0000,2;1;4;4;3;1;1;1;2,6.66666666667;9.84719864177;7.89817232376;0.602883355177;10.663507109;13.023255814;12.3560209424;9.74025974026;6.35761589404,78;58;121;23;180;84;118;15;144,821,6.38165565488
B,1,1058033,2016-07-19 21:10:35,105#2016-07-19 21:10:35#11.90;100#2016-07-19 21:10:47#8.48;111#2016-07-19 21:10:56#13.30;103#2016-07-19 21:11:09#2.59;116#2016-07-19 21:11:12#20.25;101#2016-07-19 21:11:32#6.88;121#2016-07-19 21:11:39#10.49;106#2016-07-19 21:11:50#1.79;113#2016-07-19 21:11:51#58.46,134.46,999.0000,1003.8000,208.0000,2.0000,26.5000,93.0000,0.0000,2;1;4;4;3;1;1;1;2,6.55462184874;6.83962264151;9.0977443609;8.88030888031;8.88888888889;12.2093023256;11.2488083889;8.37988826816;2.46322271639,78;58;121;23;180;84;118;15;144,821,6.10590510189
B,1,1056931,2016-07-19 21:26:38,105#2016-07-19 21:26:38#12.64;100#2016-07-19 21:26:51#7.62;111#2016-07-19 21:26:59#48.32;103#2016-07-19 21:27:47#3.65;116#2016-07-19 21:27:51#15.72;101#2016-07-19 21:28:07#7.98;121#2016-07-19 21:28:15#8.75;106#2016-07-19 21:28:24#1.97;113#2016-07-19 21:28:26#47.63,155.63,999.0000,1003.8000,208.0000,2.0000,26.5000,93.0000,0.0000,2;1;4;4;3;1;1;1;2,6.17088607595;7.61154855643;2.50413907285;6.30136986301;11.4503816794;10.5263157895;13.4857142857;7.61421319797;3.02330463993,78;58;121;23;180;84;118;15;144,821,5.27533251944
B,1,1065194,2016-07-19 21:48:03,105#2016-07-19 21:48:03#6.69;100#2016-07-19 21:48:10#6.74;111#2016-07-19 21:48:16#11.54;103#2016-07-19 21:48:28#1.92;116#2016-07-19 21:48:30#19.16;101#2016-07-19 21:48:49#13.99;121#2016-07-19 21:49:03#62.61;106#2016-07-19 21:50:06#0.62;113#2016-07-19 21:50:07#5.93,129.93,999.0000,1003.8000,208.0000,2.0000,26.5000,93.0000,0.0000,2;1;4;4;3;1;1;1;2,11.6591928251;8.60534124629;10.4852686308;11.9791666667;9.39457202505;6.0042887777;1.88468295799;24.1935483871;24.2833052277,78;58;121;23;180;84;118;15;144,821,6.31878703917
B,1,1078967,2016-07-20 02:48:48,105#2016-07-20 02:48:48#7.76;100#2016-07-20 02:48:56#4.88;111#2016-07-20 02:49:01#9.29;103#2016-07-20 02:49:10#1.84;116#2016-07-20 02:49:12#13.31;101#2016-07-20 02:49:26#6.70;121#2016-07-20 02:49:32#10.79;106#2016-07-20 02:49:43#1.63;113#2016-07-20 02:49:45#31.45,88.45,1000.2000,1005.0000,200.0000,2.9000,30.3000,72.0000,0.0000,2;1;4;4;3;1;1;1;2,10.0515463918;11.8852459016;13.0247578041;12.5;13.5236664162;12.5373134328;10.9360518999;9.20245398773;4.5786963434,78;58;121;23;180;84;118;15;144,821,9.28208027134
B,1,1000813,2016-07-20 06:07:11,105#2016-07-20 06:07:11#11.50;100#2016-07-20 06:07:22#11.54;111#2016-07-20 06:07:34#13.51;103#2016-07-20 06:07:47#3.55;116#2016-07-20 06:07:52#21.68;101#2016-07-20 06:08:13#8.82;121#2016-07-20 06:08:22#42.93;106#2016-07-20 06:09:05#0.80;113#2016-07-20 06:09:06#7.68,122.68,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,6.78260869565;5.0259965338;8.95632864545;6.47887323944;8.30258302583;9.52380952381;2.7486606103;18.75;18.75,78;58;121;23;180;84;118;15;144,821,6.69220736876
B,1,1058024,2016-07-20 06:23:14,105#2016-07-20 06:23:14#7.67;100#2016-07-20 06:23:22#4.91;111#2016-07-20 06:23:27#8.19;103#2016-07-20 06:23:35#1.47;116#2016-07-20 06:23:37#10.56;101#2016-07-20 06:23:47#5.19;121#2016-07-20 06:23:53#8.67;106#2016-07-20 06:24:01#1.52;113#2016-07-20 06:24:03#19.41,68.41,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,10.1694915254;11.8126272912;14.7741147741;15.6462585034;17.0454545455;16.1849710983;13.6101499423;9.86842105263;7.41885625966,78;58;121;23;180;84;118;15;144,821,12.0011694197
B,1,1072848,2016-07-20 06:38:16,105#2016-07-20 06:38:16#5.04;100#2016-07-20 06:38:21#4.45;111#2016-07-20 06:38:25#8.94;103#2016-07-20 06:38:34#2.00;116#2016-07-20 06:38:36#11.49;101#2016-07-20 06:38:48#6.07;121#2016-07-20 06:38:54#8.43;106#2016-07-20 06:39:02#1.32;113#2016-07-20 06:39:04#18.30,66.3,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,15.4761904762;13.0337078652;13.5346756152;11.5;15.6657963446;13.8385502471;13.9976275208;11.3636363636;7.86885245902,78;58;121;23;180;84;118;15;144,821,12.383107089
B,1,1004274,2016-07-20 06:44:13,105#2016-07-20 06:44:13#10.02;100#2016-07-20 06:44:23#7.45;111#2016-07-20 06:44:31#15.54;103#2016-07-20 06:44:46#2.95;116#2016-07-20 06:44:50#26.24;101#2016-07-20 06:45:16#13.77;121#2016-07-20 06:45:30#23.86;106#2016-07-20 06:45:54#4.11;113#2016-07-20 06:45:58#178.85,283.85,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,7.78443113772;7.78523489933;7.78635778636;7.79661016949;6.85975609756;6.10021786492;4.94551550712;3.6496350365;0.805143975398,78;58;121;23;180;84;118;15;144,821,2.89237273208
B,1,1000121,2016-07-20 06:46:25,105#2016-07-20 06:46:25#13.07;100#2016-07-20 06:46:38#9.72;111#2016-07-20 06:46:48#20.27;103#2016-07-20 06:47:08#3.85;116#2016-07-20 06:47:13#18.87;101#2016-07-20 06:47:32#8.46;121#2016-07-20 06:47:40#11.89;106#2016-07-20 06:47:52#1.51;113#2016-07-20 06:47:53#8.92,96.92,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,5.96786534047;5.9670781893;5.96941292551;5.97402597403;9.53895071542;9.92907801418;9.92430613961;9.93377483444;16.1434977578,78;58;121;23;180;84;118;15;144,821,8.47090383822
B,1,1056855,2016-07-20 06:49:37,105#2016-07-20 06:49:37#23.45;100#2016-07-20 06:50:01#17.44;111#2016-07-20 06:50:18#43.27;103#2016-07-20 06:51:02#2.55;116#2016-07-20 06:51:05#13.09;101#2016-07-20 06:51:18#5.74;121#2016-07-20 06:51:23#8.87;106#2016-07-20 06:51:32#15.27;113#2016-07-20 06:51:48#26.75,157.75,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,3.32622601279;3.32568807339;2.79639473076;9.01960784314;13.7509549274;14.6341463415;13.3032694476;0.98231827112;5.38317757009,78;58;121;23;180;84;118;15;144,821,5.20443740095
B,1,1000170,2016-07-20 07:10:50,105#2016-07-20 07:10:50#25.72;100#2016-07-20 07:11:16#19.12;111#2016-07-20 07:11:35#34.86;103#2016-07-20 07:12:09#7.65;116#2016-07-20 07:12:19#52.70;101#2016-07-20 07:13:11#11.59;121#2016-07-20 07:13:23#16.28;106#2016-07-20 07:13:39#2.07;113#2016-07-20 07:13:41#17.90,188.9,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,3.03265940902;3.03347280335;3.471026965;3.00653594771;3.4155597723;7.24762726488;7.24815724816;7.24637681159;8.04469273743,78;58;121;23;180;84;118;15;144,821,4.34621492853
B,1,1035638,2016-07-20 07:15:03,105#2016-07-20 07:15:03#15.19;100#2016-07-20 07:15:18#5.64;111#2016-07-20 07:15:24#11.56;103#2016-07-20 07:15:35#2.20;116#2016-07-20 07:15:38#17.19;101#2016-07-20 07:15:55#8.02;121#2016-07-20 07:16:03#11.27;106#2016-07-20 07:16:15#1.43;113#2016-07-20 07:16:16#13.75,86.75,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,5.13495720869;10.2836879433;10.4671280277;10.4545454545;10.4712041885;10.4738154613;10.4702750665;10.4895104895;10.4727272727,78;58;121;23;180;84;118;15;144,821,9.46397694524
B,1,1064630,2016-07-20 07:35:01,105#2016-07-20 07:35:01#7.90;100#2016-07-20 07:35:09#5.07;111#2016-07-20 07:35:14#8.53;103#2016-07-20 07:35:23#1.54;116#2016-07-20 07:35:25#12.67;101#2016-07-20 07:35:37#5.77;121#2016-07-20 07:35:43#9.26;106#2016-07-20 07:35:52#1.44;113#2016-07-20 07:35:54#29.38,82.38,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,9.87341772152;11.4398422091;14.1852286049;14.9350649351;14.2067876875;14.5580589255;12.7429805616;10.4166666667;4.90129339687,78;58;121;23;180;84;118;15;144,821,9.96601116776
B,1,1021722,2016-07-20 07:35:43,105#2016-07-20 07:35:43#10.84;100#2016-07-20 07:35:54#8.06;111#2016-07-20 07:36:02#16.82;103#2016-07-20 07:36:18#3.20;116#2016-07-20 07:36:22#25.02;101#2016-07-20 07:36:47#11.68;121#2016-07-20 07:36:59#16.40;106#2016-07-20 07:37:15#2.09;113#2016-07-20 07:37:17#20.02,114.02,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,7.19557195572;7.19602977667;7.19381688466;7.1875;7.19424460432;7.19178082192;7.19512195122;7.17703349282;7.19280719281,78;58;121;23;180;84;118;15;144,821,7.2004911419
B,1,1085738,2016-07-20 07:47:09,105#2016-07-20 07:47:09#9.30;100#2016-07-20 07:47:18#5.64;111#2016-07-20 07:47:24#11.26;103#2016-07-20 07:47:35#2.28;116#2016-07-20 07:47:38#15.31;101#2016-07-20 07:47:53#6.10;121#2016-07-20 07:47:59#10.07;106#2016-07-20 07:48:10#1.89;113#2016-07-20 07:48:11#32.11,94.11,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,8.38709677419;10.2836879433;10.7460035524;10.0877192982;11.7570215545;13.7704918033;11.7179741807;7.93650793651;4.48458424167,78;58;121;23;180;84;118;15;144,821,8.7238338115
B,1,1007882,2016-07-20 08:05:30,105#2016-07-20 08:05:30#21.78;100#2016-07-20 08:05:51#16.20;111#2016-07-20 08:06:08#33.79;103#2016-07-20 08:06:41#6.42;116#2016-07-20 08:06:49#47.92;101#2016-07-20 08:07:37#22.46;121#2016-07-20 08:07:59#31.21;106#2016-07-20 08:08:31#2.95;113#2016-07-20 08:08:34#28.31,212.31,998.7000,1003.5000,199.0000,4.7000,37.1000,41.0000,0.0000,2;1;4;4;3;1;1;1;2,3.58126721763;3.58024691358;3.58094110684;3.58255451713;3.75626043406;3.73998219056;3.78083947453;5.08474576271;5.086541858,78;58;121;23;180;84;118;15;144,821,3.86698695304
B,1,1079345,2016-07-20 09:03:46,105#2016-07-20 09:03:46#9.03;100#2016-07-20 09:03:55#4.42;111#2016-07-20 09:03:59#8.49;103#2016-07-20 09:04:08#1.87;116#2016-07-20 09:04:10#15.99;101#2016-07-20 09:04:26#17.46;121#2016-07-20 09:04:44#15.24;106#2016-07-20 09:04:59#2.50;113#2016-07-20 09:05:01#62.38,137.38,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,8.63787375415;13.1221719457;14.2520612485;12.2994652406;11.2570356473;4.81099656357;7.74278215223;6.0;2.3084321898,78;58;121;23;180;84;118;15;144,821,5.97612461785
B,1,1078278,2016-07-20 09:12:17,105#2016-07-20 09:12:17#9.53;100#2016-07-20 09:12:27#6.19;111#2016-07-20 09:12:33#12.13;103#2016-07-20 09:12:45#2.68;116#2016-07-20 09:12:48#13.52;101#2016-07-20 09:13:02#4.89;121#2016-07-20 09:13:06#10.87;106#2016-07-20 09:13:17#57.89;113#2016-07-20 09:14:15#40.96,158.96,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,8.18467995803;9.36995153473;9.97526793075;8.58208955224;13.3136094675;17.1779141104;10.8555657774;0.259112109173;3.515625,78;58;121;23;180;84;118;15;144,821,5.1648213387
B,1,1078734,2016-07-20 09:16:55,105#2016-07-20 09:16:55#52.53;100#2016-07-20 09:17:48#17.92;111#2016-07-20 09:18:06#26.59;103#2016-07-20 09:18:32#3.02;116#2016-07-20 09:18:36#20.01;101#2016-07-20 09:18:56#9.77;121#2016-07-20 09:19:06#13.88;106#2016-07-20 09:19:20#1.67;113#2016-07-20 09:19:21#32.29,178.29,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,1.48486579098;3.23660714286;4.55058292591;7.61589403974;8.99550224888;8.5977482088;8.50144092219;8.98203592814;4.45958501084,78;58;121;23;180;84;118;15;144,821,4.60485725503
B,1,1064431,2016-07-20 09:17:05,105#2016-07-20 09:17:05#10.52;100#2016-07-20 09:17:15#5.92;111#2016-07-20 09:17:21#18.56;103#2016-07-20 09:17:40#37.31;116#2016-07-20 09:18:17#14.24;101#2016-07-20 09:18:32#6.06;121#2016-07-20 09:18:38#9.82;106#2016-07-20 09:18:47#1.42;113#2016-07-20 09:18:49#27.13,131.13,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,7.4144486692;9.7972972973;6.51939655172;0.616456714018;12.6404494382;13.8613861386;12.016293279;10.5633802817;5.30777736823,78;58;121;23;180;84;118;15;144,821,6.26096240372
B,1,1057818,2016-07-20 09:38:35,105#2016-07-20 09:38:35#11.36;100#2016-07-20 09:38:46#7.23;111#2016-07-20 09:38:53#11.97;103#2016-07-20 09:39:05#1.93;116#2016-07-20 09:39:07#19.25;101#2016-07-20 09:39:27#8.48;121#2016-07-20 09:39:35#12.52;106#2016-07-20 09:39:48#1.63;113#2016-07-20 09:39:49#41.11,115.11,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,6.8661971831;8.02213001383;10.1086048454;11.9170984456;9.35064935065;9.90566037736;9.4249201278;9.20245398773;3.5027973729,78;58;121;23;180;84;118;15;144,821,7.13230822691
B,1,1064632,2016-07-20 09:41:11,105#2016-07-20 09:41:11#14.90;100#2016-07-20 09:41:26#11.08;111#2016-07-20 09:41:37#51.16;103#2016-07-20 09:42:29#3.11;116#2016-07-20 09:42:32#18.89;101#2016-07-20 09:42:51#8.17;121#2016-07-20 09:42:59#10.96;106#2016-07-20 09:43:10#1.63;113#2016-07-20 09:43:12#36.07,157.07,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,5.23489932886;5.23465703971;2.36512900704;7.39549839228;9.52885124404;10.2815177479;10.7664233577;9.20245398773;3.99223731633,78;58;121;23;180;84;118;15;144,821,5.22696886738
B,1,1063737,2016-07-20 09:56:25,105#2016-07-20 09:56:25#10.61;100#2016-07-20 09:56:35#7.01;111#2016-07-20 09:56:42#53.14;103#2016-07-20 09:57:35#2.91;116#2016-07-20 09:57:39#20.22;101#2016-07-20 09:57:59#8.48;121#2016-07-20 09:58:07#12.07;106#2016-07-20 09:58:20#30.56;113#2016-07-20 09:58:50#8.74,153.74,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,7.35155513666;8.27389443652;2.27700414001;7.90378006873;8.90207715134;9.90566037736;9.77630488815;0.490837696335;16.47597254,78;58;121;23;180;84;118;15;144,821,5.34018472746
B,1,1085101,2016-07-20 10:02:17,105#2016-07-20 10:02:17#8.43;100#2016-07-20 10:02:26#6.07;111#2016-07-20 10:02:32#11.89;103#2016-07-20 10:02:44#1.67;116#2016-07-20 10:02:46#14.71;101#2016-07-20 10:03:00#9.14;121#2016-07-20 10:03:09#11.81;106#2016-07-20 10:03:21#1.97;113#2016-07-20 10:03:23#34.40,100.4,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,9.25266903915;9.55518945634;10.1766190076;13.7724550898;12.2365737593;9.19037199125;9.99153259949;7.61421319797;4.18604651163,78;58;121;23;180;84;118;15;144,821,8.17729083665
B,1,1053821,2016-07-20 10:18:58,105#2016-07-20 10:18:58#8.15;100#2016-07-20 10:19:06#7.22;111#2016-07-20 10:19:13#17.75;103#2016-07-20 10:19:31#2.16;116#2016-07-20 10:19:33#20.01;101#2016-07-20 10:19:53#12.27;121#2016-07-20 10:20:06#17.24;106#2016-07-20 10:20:23#2.19;113#2016-07-20 10:20:25#27.30,114.3,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,9.57055214724;8.03324099723;6.81690140845;10.6481481481;8.99550224888;6.84596577017;6.84454756381;6.84931506849;5.27472527473,78;58;121;23;180;84;118;15;144,821,7.18285214348
B,1,1000877,2016-07-20 11:17:04,105#2016-07-20 11:17:04#9.71;100#2016-07-20 11:17:14#7.22;111#2016-07-20 11:17:21#15.06;103#2016-07-20 11:17:36#2.86;116#2016-07-20 11:17:40#22.40;101#2016-07-20 11:18:02#10.46;121#2016-07-20 11:18:13#14.69;106#2016-07-20 11:18:27#1.87;113#2016-07-20 11:18:29#17.92,102.92,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,8.03295571576;8.03324099723;8.03452855246;8.04195804196;8.03571428571;8.03059273423;8.03267528931;8.02139037433;8.03571428571,78;58;121;23;180;84;118;15;144,821,7.9770695686
B,1,1057896,2016-07-20 11:41:00,105#2016-07-20 11:41:00#6.44;100#2016-07-20 11:41:06#5.65;111#2016-07-20 11:41:12#20.55;103#2016-07-20 11:41:33#4.21;116#2016-07-20 11:41:37#18.62;101#2016-07-20 11:41:56#8.16;121#2016-07-20 11:42:04#13.90;106#2016-07-20 11:42:18#1.40;113#2016-07-20 11:42:20#47.30,127.3,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,12.1118012422;10.2654867257;5.88807785888;5.46318289786;9.66702470462;10.2941176471;8.48920863309;10.7142857143;3.044397463,78;58;121;23;180;84;118;15;144,821,6.44933228594
B,1,1079470,2016-07-20 11:52:16,105#2016-07-20 11:52:16#5.20;100#2016-07-20 11:52:22#5.18;111#2016-07-20 11:52:27#10.81;103#2016-07-20 11:52:37#2.06;116#2016-07-20 11:52:40#16.08;101#2016-07-20 11:52:56#7.51;121#2016-07-20 11:53:04#10.54;106#2016-07-20 11:53:14#1.34;113#2016-07-20 11:53:15#10.10,69.1,998.7000,1003.5000,217.0000,3.4000,37.0000,40.0000,0.0000,2;1;4;4;3;1;1;1;2,15.0;11.1969111969;11.1933395005;11.1650485437;11.1940298507;11.1850865513;11.1954459203;11.1940298507;14.2574257426,78;58;121;23;180;84;118;15;144,821,11.8813314038
B,1,1078802,2016-07-20 12:23:13,105#2016-07-20 12:23:13#23.70;100#2016-07-20 12:23:37#14.06;111#2016-07-20 12:23:51#44.68;103#2016-07-20 12:24:36#9.20;116#2016-07-20 12:24:47#15.60;101#2016-07-20 12:25:02#7.38;121#2016-07-20 12:25:10#10.43;106#2016-07-20 12:25:20#1.81;113#2016-07-20 12:25:22#17.41,146.41,1000.2000,1005.0000,224.0000,2.5000,33.0000,53.0000,0.0000,2;1;4;4;3;1;1;1;2,3.29113924051;4.12517780939;2.70814682184;2.5;11.5384615385;11.3821138211;11.3135186961;8.28729281768;8.2711085583,78;58;121;23;180;84;118;15;144,821,5.60754046855
B,1,1000680,2016-07-20 12:30:10,105#2016-07-20 12:30:10#3.36;100#2016-07-20 12:30:14#2.50;111#2016-07-20 12:30:16#5.22;103#2016-07-20 12:30:22#0.99;116#2016-07-20 12:30:23#7.76;101#2016-07-20 12:30:31#3.62;121#2016-07-20 12:30:34#5.09;106#2016-07-20 12:30:39#0.65;113#2016-07-20 12:30:40#6.21,36.21,1000.2000,1005.0000,224.0000,2.5000,33.0000,53.0000,0.0000,2;1;4;4;3;1;1;1;2,23.2142857143;23.2;23.1800766284;23.2323232323;23.1958762887;23.2044198895;23.1827111984;23.0769230769;23.1884057971,78;58;121;23;180;84;118;15;144,821,22.67329467
B,1,1002758,2016-07-20 13:02:15,105#2016-07-20 13:02:15#45.45;100#2016-07-20 13:03:01#17.80;111#2016-07-20 13:03:19#20.10;103#2016-07-20 13:03:39#3.82;116#2016-07-20 13:03:43#29.91;101#2016-07-20 13:04:13#13.96;121#2016-07-20 13:04:27#41.75;106#2016-07-20 13:05:09#6.43;113#2016-07-20 13:05:15#63.34,243.34,1000.2000,1005.0000,224.0000,2.5000,33.0000,53.0000,0.0000,2;1;4;4;3;1;1;1;2,1.71617161716;3.25842696629;6.01990049751;6.02094240838;6.01805416249;6.01719197708;2.82634730539;2.33281493002;2.27344490054,78;58;121;23;180;84;118;15;144,821,3.37388016767
