intersection_id,tollgate_id,vehicle_id,starting_time,travel_seq,travel_time,time_window,week,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,travel_lane,travel_velocity,travel_length,total_length,total_velocity
A,3,1041326,2016-10-18 06:57:01,110#2016-10-18 06:57:01#8.06;123#2016-10-18 06:57:09#5.49;107#2016-10-18 06:57:14#3.80;108#2016-10-18 06:57:18#3.66;119#2016-10-18 06:57:22#0.64;114#2016-10-18 06:57:22#42.62;118#2016-10-18 06:58:05#31.22;122#2016-10-18 06:58:36#26.70,121.7,20,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,13.523573201;10.7468123862;8.94736842105;10.9289617486;14.0625;4.6457062412;6.59833440102;7.37827715356,109;59;34;40;9;198;206;197,852,7.00082169269
A,2,1001454,2016-10-18 06:57:58,110#2016-10-18 06:57:58#21.82;123#2016-10-18 06:58:20#6.35;107#2016-10-18 06:58:26#3.66;108#2016-10-18 06:58:30#4.31;120#2016-10-18 06:58:34#0.65;117#2016-10-18 06:58:35#20.59,57.59,20,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,4.99541704858;9.29133858268;9.28961748634;9.2807424594;9.23076923077;6.60514813016,109;59;34;40;6;136,384,6.66782427505
A,2,1030609,2016-10-18 06:58:06,110#2016-10-18 06:58:06#10.13;123#2016-10-18 06:58:16#5.38;107#2016-10-18 06:58:21#3.10;108#2016-10-18 06:58:24#3.65;120#2016-10-18 06:58:28#0.55;117#2016-10-18 06:58:28#17.55,39.55,20,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,10.76011846;10.9665427509;10.9677419355;10.9589041096;10.9090909091;7.74928774929,109;59;34;40;6;136,384,9.70922882427
A,3,1005323,2016-10-18 06:58:14,110#2016-10-18 06:58:14#10.79;123#2016-10-18 06:58:25#5.84;107#2016-10-18 06:58:31#3.37;108#2016-10-18 06:58:34#3.96;119#2016-10-18 06:58:38#0.89;114#2016-10-18 06:58:39#22.33;118#2016-10-18 06:59:01#50.43;122#2016-10-18 06:59:52#77.91,175.91,20,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,10.1019462465;10.102739726;10.0890207715;10.101010101;10.1123595506;8.86699507389;4.08487011699;2.52855859325,109;59;34;40;9;198;206;197,852,4.8433858223
B,1,1003734,2016-10-18 06:58:42,105#2016-10-18 06:58:42#8.73;100#2016-10-18 06:58:51#6.49;111#2016-10-18 06:58:58#12.59;103#2016-10-18 06:59:10#2.37;116#2016-10-18 06:59:13#17.20;101#2016-10-18 06:59:30#7.71;121#2016-10-18 06:59:38#43.23;106#2016-10-18 07:00:21#2.86;113#2016-10-18 07:00:24#39.80,141.8,20,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;3;1;1;1;2,8.93470790378;8.93682588598;9.61080222399;9.70464135021;10.4651162791;10.8949416342;2.72958593569;5.24475524476;3.61809045226,78;58;121;23;180;84;118;15;144,821,5.7898448519
B,1,1011956,2016-10-18 07:01:51,105#2016-10-18 07:01:51#9.84;100#2016-10-18 07:02:01#7.32;111#2016-10-18 07:02:08#15.27;103#2016-10-18 07:02:23#2.90;116#2016-10-18 07:02:27#22.71;101#2016-10-18 07:02:50#10.60;121#2016-10-18 07:03:00#14.89;106#2016-10-18 07:03:15#1.89;113#2016-10-18 07:03:17#18.17,104.17,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;3;1;1;1;2,7.92682926829;7.92349726776;7.9240340537;7.93103448276;7.92602377807;7.92452830189;7.92478173271;7.93650793651;7.92515134838,78;58;121;23;180;84;118;15;144,821,7.88134779687
B,1,1037467,2016-10-18 07:02:11,105#2016-10-18 07:02:11#8.18;100#2016-10-18 07:02:19#5.33;111#2016-10-18 07:02:24#6.60;103#2016-10-18 07:02:31#1.26;116#2016-10-18 07:02:32#9.82;101#2016-10-18 07:02:42#6.85;121#2016-10-18 07:02:49#10.83;106#2016-10-18 07:03:00#1.38;113#2016-10-18 07:03:01#16.57,66.57,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;3;1;1;1;2,9.53545232274;10.8818011257;18.3333333333;18.253968254;18.3299389002;12.2627737226;10.8956602031;10.8695652174;8.6904043452,78;58;121;23;180;84;118;15;144,821,12.3328826799
A,2,1019052,2016-10-18 07:02:49,110#2016-10-18 07:02:49#10.43;123#2016-10-18 07:02:59#5.65;107#2016-10-18 07:03:05#3.35;108#2016-10-18 07:03:08#4.44;120#2016-10-18 07:03:13#0.67;117#2016-10-18 07:03:13#35.25,59.25,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,10.4506232023;10.4424778761;10.1492537313;9.00900900901;8.9552238806;3.85815602837,109;59;34;40;6;136,384,6.48101265823
C,1,1016914,2016-10-18 07:04:23,115#2016-10-18 07:04:23#9.76;102#2016-10-18 07:04:33#10.63;109#2016-10-18 07:04:43#9.37;104#2016-10-18 07:04:53#58.85;112#2016-10-18 07:05:52#25.58;111#2016-10-18 07:06:17#11.94;103#2016-10-18 07:06:29#2.30;116#2016-10-18 07:06:32#12.92;101#2016-10-18 07:06:45#7.02;121#2016-10-18 07:06:52#10.52;106#2016-10-18 07:07:02#2.80;113#2016-10-18 07:07:05#27.34,189.34,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,10.9631147541;12.3236124177;14.4076840982;4.9787595582;7.77951524629;10.1340033501;10.0;13.9318885449;11.9658119658;11.216730038;5.35714285714;5.26700804682,107;131;135;293;199;121;23;180;84;118;15;144,1550,8.1863314672
B,3,1002165,2016-10-18 07:04:55,105#2016-10-18 07:04:55#9.17;100#2016-10-18 07:05:04#6.58;111#2016-10-18 07:05:10#14.89;103#2016-10-18 07:05:25#77.48;122#2016-10-18 07:06:44#11.60,120.6,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,8.50599781897;8.81458966565;8.12625923439;0.296850800207;16.9827586207,78;58;121;23;197,477,3.9552238806
C,1,1036601,2016-10-18 07:06:47,115#2016-10-18 07:06:47#14.73;102#2016-10-18 07:07:02#10.98;109#2016-10-18 07:07:13#11.31;104#2016-10-18 07:07:24#24.22;112#2016-10-18 07:07:48#23.57;111#2016-10-18 07:08:12#17.68;103#2016-10-18 07:08:29#3.68;116#2016-10-18 07:08:34#25.72;101#2016-10-18 07:08:59#8.26;121#2016-10-18 07:09:08#11.61;106#2016-10-18 07:09:19#1.48;113#2016-10-18 07:09:21#18.62,172.62,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;3;4;4;3;1;1;1;2,7.26408689749;11.9307832423;11.9363395225;12.0974401321;8.44293593551;6.84389140271;6.25;6.99844479005;10.1694915254;10.1636520241;10.1351351351;7.73361976369,107;131;135;293;199;121;23;180;84;118;15;144,1550,8.97926080408
A,2,1005141,2016-10-18 07:07:26,110#2016-10-18 07:07:26#13.96;123#2016-10-18 07:07:40#7.47;107#2016-10-18 07:07:47#4.30;108#2016-10-18 07:07:52#5.06;120#2016-10-18 07:07:57#0.76;117#2016-10-18 07:07:57#18.29,49.29,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,7.80802292264;7.89825970549;7.90697674419;7.90513833992;7.89473684211;7.4357572444,109;59;34;40;6;136,384,7.79062690201
C,3,1000221,2016-10-18 07:10:23,115#2016-10-18 07:10:23#8.14;102#2016-10-18 07:10:31#9.97;109#2016-10-18 07:10:41#10.27;104#2016-10-18 07:10:52#53.18;122#2016-10-18 07:13:08#23.61,188.61,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1,13.144963145;13.1394182548;13.1450827653;5.50959007146;8.34392206692,107;131;135;293;197,863,4.57557923758
C,3,1050621,2016-10-18 07:10:23,115#2016-10-18 07:10:23#7.87;102#2016-10-18 07:10:31#9.64;109#2016-10-18 07:10:40#9.93;104#2016-10-18 07:10:50#55.74;112#2016-10-18 07:11:46#43.18;111#2016-10-18 07:12:29#25.56;103#2016-10-18 07:12:55#3.73;122#2016-10-18 07:13:01#26.76,184.76,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;3;4;4;1,13.5959339263;13.5892116183;13.5951661631;5.25654825978;4.60861509958;4.73395931142;6.16621983914;7.36173393124,107;131;135;293;199;121;23;197,1206,6.52738688028
C,3,1047297,2016-10-18 07:10:24,115#2016-10-18 07:10:24#8.50;102#2016-10-18 07:10:32#9.05;109#2016-10-18 07:10:41#10.43;104#2016-10-18 07:10:52#59.53;112#2016-10-18 07:11:51#26.30;111#2016-10-18 07:12:17#25.05;103#2016-10-18 07:12:42#5.90;122#2016-10-18 07:12:52#46.65,194.65,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;3;4;4;1,12.5882352941;14.4751381215;12.9434324065;4.92188812364;7.56653992395;4.83033932136;3.89830508475;4.22293676313,107;131;135;293;199;121;23;197,1206,6.1957359363
A,3,1001399,2016-10-18 07:11:01,110#2016-10-18 07:11:01#15.72;123#2016-10-18 07:11:17#5.46;107#2016-10-18 07:11:22#3.15;108#2016-10-18 07:11:25#3.70;119#2016-10-18 07:11:29#0.83;114#2016-10-18 07:11:30#16.64;118#2016-10-18 07:11:47#48.90;122#2016-10-18 07:12:35#26.02,120.02,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,6.93384223919;10.8058608059;10.7936507937;10.8108108108;10.843373494;11.8990384615;4.21267893661;7.5710991545,109;59;34;40;9;198;206;197,852,7.09881686386
B,1,1000170,2016-10-18 07:11:40,105#2016-10-18 07:11:40#7.70;100#2016-10-18 07:11:47#6.53;111#2016-10-18 07:11:54#14.07;103#2016-10-18 07:12:08#11.33;116#2016-10-18 07:12:22#24.36;101#2016-10-18 07:12:46#10.50;121#2016-10-18 07:12:57#18.08;106#2016-10-18 07:13:15#3.30;113#2016-10-18 07:13:18#23.22,121.22,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;3;1;1;1;2,10.1298701299;8.88208269525;8.59985785359;2.03000882613;7.38916256158;8.0;6.52654867257;4.54545454545;6.2015503876,78;58;121;23;180;84;118;15;144,821,6.77280976737
A,3,1036644,2016-10-18 07:12:26,110#2016-10-18 07:12:26#5.46;123#2016-10-18 07:12:32#2.96;107#2016-10-18 07:12:35#1.70;108#2016-10-18 07:12:36#2.00;119#2016-10-18 07:12:38#0.45;114#2016-10-18 07:12:39#15.95;118#2016-10-18 07:12:55#56.91;122#2016-10-18 07:13:52#30.48,116.48,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,19.9633699634;19.9324324324;20.0;20.0;20.0;12.4137931034;3.61975048322;6.46325459318,109;59;34;40;9;198;206;197,852,7.31456043956
A,3,1032361,2016-10-18 07:13:47,110#2016-10-18 07:13:47#9.84;123#2016-10-18 07:13:57#5.90;107#2016-10-18 07:14:03#5.30;108#2016-10-18 07:14:08#7.33;119#2016-10-18 07:14:15#1.50;114#2016-10-18 07:14:17#21.67;118#2016-10-18 07:14:39#117.37;122#2016-10-18 07:16:36#28.91,197.91,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,11.0772357724;10.0;6.41509433962;5.45702592087;6.0;9.13705583756;1.75513333901;6.81425112418,109;59;34;40;9;198;206;197,852,4.30498711536
A,3,1002834,2016-10-18 07:16:08,110#2016-10-18 07:16:08#10.95;123#2016-10-18 07:16:19#7.52;107#2016-10-18 07:16:26#4.33;108#2016-10-18 07:16:30#5.10;119#2016-10-18 07:16:36#1.15;114#2016-10-18 07:16:37#21.40;118#2016-10-18 07:16:58#64.60;122#2016-10-18 07:18:03#25.18,140.18,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,9.95433789954;7.84574468085;7.85219399538;7.8431372549;7.82608695652;9.2523364486;3.18885448916;7.82366957903,109;59;34;40;9;198;206;197,852,6.07789984306
A,2,1004271,2016-10-18 07:17:21,110#2016-10-18 07:17:21#13.13;123#2016-10-18 07:17:34#5.07;107#2016-10-18 07:17:39#3.47;108#2016-10-18 07:17:43#4.55;120#2016-10-18 07:17:47#0.70;117#2016-10-18 07:17:48#44.34,71.34,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,8.30159939071;11.6370808679;9.79827089337;8.79120879121;8.57142857143;3.06720793866,109;59;34;40;6;136,384,5.3826745164
A,2,1002342,2016-10-18 07:17:23,110#2016-10-18 07:17:23#8.16;123#2016-10-18 07:17:31#4.42;107#2016-10-18 07:17:35#2.54;108#2016-10-18 07:17:38#2.99;120#2016-10-18 07:17:41#0.45;117#2016-10-18 07:17:41#10.18,28.18,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,13.3578431373;13.3484162896;13.3858267717;13.3779264214;13.3333333333;13.3595284872,109;59;34;40;6;136,384,13.6266855926
A,2,1040166,2016-10-18 07:19:23,110#2016-10-18 07:19:23#10.48;123#2016-10-18 07:19:33#5.67;107#2016-10-18 07:19:39#3.27;108#2016-10-18 07:19:42#3.84;120#2016-10-18 07:19:46#0.58;117#2016-10-18 07:19:46#13.07,36.07,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,10.4007633588;10.405643739;10.3975535168;10.4166666667;10.3448275862;10.4055087988,109;59;34;40;6;136,384,10.6459661769
C,3,1002743,2016-10-18 07:19:50,115#2016-10-18 07:19:50#10.19;102#2016-10-18 07:20:00#11.31;109#2016-10-18 07:20:11#9.82;104#2016-10-18 07:20:21#33.62;112#2016-10-18 07:20:55#40.32;111#2016-10-18 07:21:35#12.16;103#2016-10-18 07:21:47#22.20;122#2016-10-18 07:22:11#19.23,160.23,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;3;4;4;1,10.5004906771;11.5826702034;13.7474541752;8.71505056514;4.93551587302;9.95065789474;1.03603603604;10.2444097764,107;131;135;293;199;121;23;197,1206,7.52668039693
A,2,1020389,2016-10-18 07:19:52,110#2016-10-18 07:19:52#11.81;123#2016-10-18 07:20:03#10.12;107#2016-10-18 07:20:13#2.98;108#2016-10-18 07:20:16#6.75;120#2016-10-18 07:20:23#0.67;117#2016-10-18 07:20:24#39.52,71.52000000000001,21,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,9.22946655377;5.83003952569;11.4093959732;5.92592592593;8.9552238806;3.44129554656,109;59;34;40;6;136,384,5.36912751678
A,3,1018013,2016-10-18 07:20:22,110#2016-10-18 07:20:22#12.64;123#2016-10-18 07:20:35#7.95;107#2016-10-18 07:20:43#5.55;108#2016-10-18 07:20:48#6.00;119#2016-10-18 07:20:54#1.37;114#2016-10-18 07:20:56#21.03;118#2016-10-18 07:21:17#32.54;122#2016-10-18 07:21:49#38.99,125.99000000000001,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,8.62341772152;7.4213836478;6.12612612613;6.66666666667;6.56934306569;9.41512125535;6.33066994468;5.052577584,109;59;34;40;9;198;206;197,852,6.76244146361
A,3,1023697,2016-10-18 07:20:46,110#2016-10-18 07:20:46#11.43;123#2016-10-18 07:20:57#14.07;107#2016-10-18 07:21:11#5.12;108#2016-10-18 07:21:16#3.57;119#2016-10-18 07:21:20#0.80;114#2016-10-18 07:21:21#16.38;118#2016-10-18 07:21:37#51.79;122#2016-10-18 07:22:29#40.54,143.54,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,9.5363079615;4.19331911869;6.640625;11.2044817927;11.25;12.0879120879;3.97760185364;4.85939812531,109;59;34;40;9;198;206;197,852,5.9356276996
A,2,1006337,2016-10-18 07:20:59,110#2016-10-18 07:20:59#9.51;123#2016-10-18 07:21:08#5.15;107#2016-10-18 07:21:14#2.97;108#2016-10-18 07:21:17#3.49;120#2016-10-18 07:21:20#0.52;117#2016-10-18 07:21:21#11.87,33.87,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,11.4616193481;11.4563106796;11.4478114478;11.4613180516;11.5384615385;11.4574557709,109;59;34;40;6;136,384,11.3374667848
B,3,1002935,2016-10-18 07:22:56,105#2016-10-18 07:22:56#9.76;100#2016-10-18 07:23:06#5.94;111#2016-10-18 07:23:12#24.67;103#2016-10-18 07:23:37#3.58;122#2016-10-18 07:23:42#30.70,76.7,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,7.99180327869;9.76430976431;4.90474260235;6.42458100559;6.41693811075,78;58;121;23;197,477,6.21903520209
A,2,1026771,2016-10-18 07:22:58,110#2016-10-18 07:22:58#11.34;123#2016-10-18 07:23:10#7.58;107#2016-10-18 07:23:17#6.61;108#2016-10-18 07:23:24#6.84;120#2016-10-18 07:23:31#0.75;117#2016-10-18 07:23:32#30.45,64.45,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,9.61199294533;7.78364116095;5.14372163389;5.84795321637;8.0;4.46633825944,109;59;34;40;6;136,384,5.95810705974
B,3,1012147,2016-10-18 07:23:03,105#2016-10-18 07:23:03#6.26;100#2016-10-18 07:23:10#5.80;111#2016-10-18 07:23:16#23.50;103#2016-10-18 07:23:39#4.13;122#2016-10-18 07:23:46#30.48,73.48,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,12.4600638978;10.0;5.14893617021;5.56900726392;6.46325459318,78;58;121;23;197,477,6.49156232989
A,2,1006355,2016-10-18 07:24:38,110#2016-10-18 07:24:38#11.84;123#2016-10-18 07:24:50#4.86;107#2016-10-18 07:24:55#2.80;108#2016-10-18 07:24:58#3.60;120#2016-10-18 07:25:02#0.70;117#2016-10-18 07:25:02#15.13,39.13,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,9.20608108108;12.1399176955;12.1428571429;11.1111111111;8.57142857143;8.98876404494,109;59;34;40;6;136,384,9.81344237158
A,3,1035901,2016-10-18 07:25:06,110#2016-10-18 07:25:06#7.24;123#2016-10-18 07:25:13#3.92;107#2016-10-18 07:25:17#2.26;108#2016-10-18 07:25:19#2.66;119#2016-10-18 07:25:22#0.60;114#2016-10-18 07:25:23#13.15;118#2016-10-18 07:25:36#13.68;122#2016-10-18 07:25:49#13.08,56.08,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,15.0552486188;15.0510204082;15.0442477876;15.037593985;15.0;15.0570342205;15.0584795322;15.0611620795,109;59;34;40;9;198;206;197,852,15.1925820257
A,2,1030049,2016-10-18 07:25:08,110#2016-10-18 07:25:08#11.43;123#2016-10-18 07:25:19#4.36;107#2016-10-18 07:25:24#3.15;108#2016-10-18 07:25:27#4.09;120#2016-10-18 07:25:31#0.67;117#2016-10-18 07:25:32#29.32,53.32,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,9.5363079615;13.5321100917;10.7936507937;9.77995110024;8.9552238806;4.63847203274,109;59;34;40;6;136,384,7.20180045011
A,3,1010223,2016-10-18 07:25:18,110#2016-10-18 07:25:18#7.27;123#2016-10-18 07:25:25#4.74;107#2016-10-18 07:25:30#2.98;108#2016-10-18 07:25:33#3.85;119#2016-10-18 07:25:36#0.87;114#2016-10-18 07:25:37#14.11;118#2016-10-18 07:25:51#37.79;122#2016-10-18 07:26:29#47.43,118.43,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,14.9931224209;12.447257384;11.4093959732;10.3896103896;10.3448275862;14.0326009922;5.4511775602;4.15348935273,109;59;34;40;9;198;206;197,852,7.1941231107
A,2,1037410,2016-10-18 07:25:35,110#2016-10-18 07:25:35#14.24;123#2016-10-18 07:25:50#7.71;107#2016-10-18 07:25:57#6.48;108#2016-10-18 07:26:04#8.35;120#2016-10-18 07:26:12#0.97;117#2016-10-18 07:26:13#21.83,59.83,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,7.65449438202;7.65239948119;5.24691358025;4.79041916168;6.18556701031;6.22995877233,109;59;34;40;6;136,384,6.4181848571
A,3,1011886,2016-10-18 07:25:54,110#2016-10-18 07:25:54#13.50;123#2016-10-18 07:26:07#8.74;107#2016-10-18 07:26:16#5.04;108#2016-10-18 07:26:21#5.90;119#2016-10-18 07:26:27#1.24;114#2016-10-18 07:26:28#31.48;118#2016-10-18 07:27:00#53.01;122#2016-10-18 07:27:53#33.69,152.69,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,8.07407407407;6.75057208238;6.74603174603;6.77966101695;7.25806451613;6.28970775095;3.88605923411;5.84743247254,109;59;34;40;9;198;206;197,852,5.57993319798
A,3,1043013,2016-10-18 07:26:11,110#2016-10-18 07:26:11#12.41;123#2016-10-18 07:26:23#8.64;107#2016-10-18 07:26:32#5.39;108#2016-10-18 07:26:37#7.23;119#2016-10-18 07:26:44#2.59;114#2016-10-18 07:26:47#23.89;118#2016-10-18 07:27:11#58.23;122#2016-10-18 07:28:09#35.87,153.87,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,8.78323932313;6.8287037037;6.30797773655;5.53250345781;3.4749034749;8.28798660527;3.53769534604;5.49205464176,109;59;34;40;9;198;206;197,852,5.53714174303
C,1,1019090,2016-10-18 07:27:48,115#2016-10-18 07:27:48#10.52;102#2016-10-18 07:27:59#8.78;109#2016-10-18 07:28:08#8.91;104#2016-10-18 07:28:17#26.95;112#2016-10-18 07:28:44#15.54;111#2016-10-18 07:28:59#8.65;103#2016-10-18 07:29:08#1.66;116#2016-10-18 07:29:10#11.49;113#2016-10-18 07:29:47#17.51,136.51,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;3;4;4;3;2,10.1711026616;14.9202733485;15.1515151515;10.8719851577;12.8056628057;13.9884393064;13.8554216867;15.6657963446;8.2238720731,107;131;135;293;199;121;23;180;144,1333,9.76485239177
B,3,1000457,2016-10-18 07:28:22,105#2016-10-18 07:28:22#2.73;100#2016-10-18 07:28:24#2.03;111#2016-10-18 07:28:26#4.24;103#2016-10-18 07:28:31#0.81;122#2016-10-18 07:28:32#6.90,16.9,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,28.5714285714;28.5714285714;28.5377358491;28.3950617284;28.5507246377,78;58;121;23;197,477,28.224852071
A,2,1002997,2016-10-18 07:28:33,110#2016-10-18 07:28:33#8.72;123#2016-10-18 07:28:42#4.36;107#2016-10-18 07:28:46#2.62;108#2016-10-18 07:28:49#3.33;120#2016-10-18 07:28:52#0.50;117#2016-10-18 07:28:53#66.07,86.07,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,12.5;13.5321100917;12.9770992366;12.012012012;12.0;2.05842288482,109;59;34;40;6;136,384,4.46148483792
A,2,1018563,2016-10-18 07:32:29,110#2016-10-18 07:32:29#16.51;123#2016-10-18 07:32:46#10.44;107#2016-10-18 07:32:56#4.82;108#2016-10-18 07:33:01#5.92;120#2016-10-18 07:33:07#0.79;117#2016-10-18 07:33:08#16.94,55.94,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,6.60205935796;5.65134099617;7.05394190871;6.75675675676;7.59493670886;8.02833530106,109;59;34;40;6;136,384,6.86449767608
A,2,1006456,2016-10-18 07:33:29,110#2016-10-18 07:33:29#22.58;123#2016-10-18 07:33:52#12.85;107#2016-10-18 07:34:04#5.17;108#2016-10-18 07:34:10#5.65;120#2016-10-18 07:34:15#1.07;117#2016-10-18 07:34:16#25.71,72.71000000000001,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1,4.82728077945;4.59143968872;6.57640232108;7.0796460177;5.60747663551;5.28977051731,109;59;34;40;6;136,384,5.2812542979
B,3,1018862,2016-10-18 07:36:31,105#2016-10-18 07:36:31#10.60;100#2016-10-18 07:36:42#5.23;111#2016-10-18 07:36:47#10.92;103#2016-10-18 07:36:58#2.08;122#2016-10-18 07:37:02#34.81,65.81,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,7.35849056604;11.0898661568;11.0805860806;11.0576923077;5.65929330652,78;58;121;23;197,477,7.24813858076
B,3,1032412,2016-10-18 07:36:39,105#2016-10-18 07:36:39#10.16;100#2016-10-18 07:36:49#7.06;111#2016-10-18 07:36:56#13.18;103#2016-10-18 07:37:09#2.50;122#2016-10-18 07:37:13#33.57,67.57,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,7.67716535433;8.21529745042;9.18057663126;9.2;5.86833482276,78;58;121;23;197,477,7.05934586355
B,3,1002952,2016-10-18 07:36:45,105#2016-10-18 07:36:45#8.22;100#2016-10-18 07:36:53#5.55;111#2016-10-18 07:36:58#24.13;103#2016-10-18 07:37:23#8.61;122#2016-10-18 07:37:36#55.11,106.11,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,9.48905109489;10.4504504505;5.01450476585;2.67131242741;3.57466884413,78;58;121;23;197,477,4.49533502969
B,3,1020164,2016-10-18 07:36:52,105#2016-10-18 07:36:52#12.28;100#2016-10-18 07:37:05#9.35;111#2016-10-18 07:37:14#60.95;103#2016-10-18 07:38:15#2.30;122#2016-10-18 07:38:19#20.23,107.23,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,2;1;4;4;1,6.35179153094;6.20320855615;1.9852337982;10.0;9.7380128522,78;58;121;23;197,477,4.44838198265
A,3,1030637,2016-10-18 07:37:09,110#2016-10-18 07:37:09#15.61;123#2016-10-18 07:37:24#7.48;107#2016-10-18 07:37:32#4.36;108#2016-10-18 07:37:36#5.13;119#2016-10-18 07:37:41#1.15;114#2016-10-18 07:37:42#28.28;118#2016-10-18 07:38:11#148.74;122#2016-10-18 07:40:39#32.24,242.24,22,1,1012.5000,1017.5000,128.0000,1.6000,23.4000,73.0000,0.0000,3;3;3;3;1;1;3;1,6.98270339526;7.88770053476;7.79816513761;7.79727095517;7.82608695652;7.00141442716;1.38496705661;6.11042183623,109;59;34;40;9;198;206;197,852,3.51717305152
